x,y,TYPE,NAICS,ESS_CLASS,WORKER,SERIAL,N,WID2
-87.21216,30.495168,w,999999,"",3,501767,1,25564
-87.21216,30.495168,w,999999,"",1,562621,1,25565
-87.21216,30.495168,w,999999,"",7,887628,1,25566
-87.212151,30.482406,w,448310,Nonessential,2,501550,1,25567
-87.212151,30.482406,w,524210,Essential,3,782477,1,25568
-87.212151,30.482406,w,541191,Essential,1,520555,1,25569
-87.212151,30.482406,w,812191,Nonessential,1,614130,1,25570
-87.212151,30.482406,w,999999,"",1,491241,1,25571
-87.212142,30.408327,w,238160,Essential*,1,652795,1,25572
-87.212142,30.430287,w,813110,Essential*,1,488191,1,25573
-87.212142,30.444093,w,236220,Essential,7,698047,1,25574
-87.212142,30.444093,w,722511,Essential*,1,795175,1,25575
-87.212142,30.444093,w,722513,Essential*,2,720299,1,25576
-87.212142,30.458367,w,238320,Essential*,8,589285,1,25577
-87.212133,30.504222,w,811192,Nonessential,1,758633,1,25578
-87.212133,30.512439,w,444110,Essential,1,865094,1,25579
-87.2121105,30.510855,w,541370,Essential,3,629373,1,25580
-87.2121105,30.510855,w,621999,Essential,1,845566,1,25581
-87.2121105,30.510855,w,812112,Nonessential,23,593581,1,25582
-87.2121105,30.510855,w,812112,Nonessential,4,597346,1,25583
-87.2121015,30.456477,w,624310,Essential,1,909137,1,25584
-87.2120925,30.420108,w,813110,Essential*,10,605292,1,25585
-87.2120925,30.420108,w,813110,Essential*,1,675565,1,25586
-87.2120925,30.420108,w,813110,Essential*,8,940418,1,25587
-87.2120835,30.469185,w,541618,Essential*,1,610333,1,25588
-87.2120835,30.469185,w,621210,Essential,1,527387,1,25589
-87.2120835,30.469185,w,621210,Essential,2,691030,1,25590
-87.2120835,30.536334,w,813410,Nonessential,1,649519,1,25591
-87.212052,30.435246,w,813110,Essential*,4,663950,1,25592
-87.212043,30.431835,w,561790,Essential*,2,570667,1,25593
-87.212043,30.472758,w,722511,Essential*,2,809483,1,25594
-87.212034,30.41109,w,624410,Essential,1,812086,1,25595
-87.212034,30.426975,w,811412,Essential,1,799666,1,25596
-87.212034,30.446145,w,443142,Essential,1,507937,1,25597
-87.2120205,30.526344,w,541990,Essential*,1,814628,1,25598
-87.2120115,30.440448,w,238140,Essential*,1,742449,1,25599
-87.2120115,30.525813,w,444190,Essential,1,789705,1,25600
-87.2119935,30.42099,w,541620,Essential*,1,736291,1,25601
-87.2119935,30.505383,w,238130,Essential*,1,700372,1,25602
-87.2119545283755,30.432233037769,w,624190,Essential,3,527643,1,25603
-87.2119545283755,30.432233037769,w,624190,Essential,6,574133,1,25604
-87.2119545283755,30.432233037769,w,624190,Essential,2,685933,1,25605
-87.211944,30.478779,w,423450,Essential,3,787515,1,25606
-87.211944,30.478779,w,923120,Essential,12,939502,1,25607
-87.211944,30.496347,w,448120,Nonessential,1,502791,1,25608
-87.2119375472461,30.4321481321217,w,624190,Essential,6,806197,1,25609
-87.2119305,30.42,w,453310,Nonessential,2,515649,1,25610
-87.2119035,30.410658,w,237210,Nonessential,2,869582,1,25611
-87.2119035,30.410658,w,485119,Essential,1,815862,1,25612
-87.2119035,30.451104,w,561990,Essential*,1,806652,1,25613
-87.21189,30.497103,w,424930,Nonessential,4,948919,1,25614
-87.211881,30.423474,w,561720,Essential,1,484768,1,25615
-87.211881,30.504726,w,531210,Essential,1,549984,1,25616
-87.211872,30.411657,w,238990,Essential*,1,764361,1,25617
-87.2118405,30.410442,w,541110,Essential,2,627517,1,25618
-87.2118405,30.410442,w,541380,Essential,2,692186,1,25619
-87.2118405,30.410442,w,813410,Nonessential,2,912434,1,25620
-87.2118405,30.410442,w,813410,Nonessential,1,915280,1,25621
-87.2118405,30.410442,w,813910,Essential*,3,564569,1,25622
-87.2118405,30.410442,w,813920,Essential*,1,775388,1,25623
-87.2118405,30.410442,w,999999,"",9,635810,1,25624
-87.2118405,30.410442,w,999999,"",9,840995,1,25625
-87.2118405,30.468006,w,561790,Essential*,1,571921,1,25626
-87.2118225,30.519252,w,237990,Essential,1,667488,1,25627
-87.2118135,30.495609,w,722511,Essential*,11,621325,1,25628
-87.2118,30.46761,w,561990,Essential*,7,610838,1,25629
-87.211782,30.428442,w,722511,Essential*,3,515252,1,25630
-87.2117813038023,30.44397524791,w,722511,Essential*,5,825567,1,25631
-87.2117813038023,30.44397524791,w,722513,Essential*,1,676900,1,25632
-87.211773,30.411135,w,541199,Essential,1,538465,1,25633
-87.211773,30.411135,w,561710,Essential*,5,662623,1,25634
-87.211773,30.411135,w,561710,Essential*,17,715684,1,25635
-87.2117516881267,30.4085720978233,w,712110,Nonessential,1,621265,1,25636
-87.2117505,30.419064,w,813110,Essential*,2,558671,1,25637
-87.2117325,30.434553,w,451211,Essential,2,792965,1,25638
-87.2117325,30.505374,w,238320,Essential*,1,584725,1,25639
-87.2117235,30.490722,w,561990,Essential*,1,898729,1,25640
-87.2117235,30.503763,w,453998,Nonessential,1,672188,1,25641
-87.211701,30.423969,w,236115,Essential,2,670716,1,25642
-87.211701,30.423969,w,531210,Essential,1,504837,1,25643
-87.211701,30.451239,w,561990,Essential*,1,836234,1,25644
-87.211701,30.53547,w,561990,Essential*,4,482007,1,25645
-87.211692,30.410235,w,339116,Essential,4,669509,1,25646
-87.211692,30.410235,w,423990,Nonessential,1,829219,1,25647
-87.211692,30.410235,w,518210,Essential,1,867486,1,25648
-87.211692,30.410235,w,519190,Nonessential,2,787592,1,25649
-87.211692,30.410235,w,531120,Essential,3,791688,1,25650
-87.211692,30.410235,w,541110,Essential,3,521122,1,25651
-87.211692,30.410235,w,541110,Essential,2,535533,1,25652
-87.211692,30.410235,w,541110,Essential,2,590817,1,25653
-87.211692,30.410235,w,541110,Essential,4,776134,1,25654
-87.211692,30.410235,w,541110,Essential,2,823081,1,25655
-87.211692,30.410235,w,541211,Essential,4,731025,1,25656
-87.211692,30.410235,w,541310,Essential,5,658901,1,25657
-87.211692,30.410235,w,541330,Essential,3,708626,1,25658
-87.211692,30.410235,w,541512,Essential,7,608759,1,25659
-87.211692,30.410235,w,541990,Essential*,1,731374,1,25660
-87.211692,30.410235,w,561110,Essential*,1,959340,1,25661
-87.211692,30.410235,w,561410,Essential,1,559882,1,25662
-87.211692,30.410235,w,561499,Essential*,1,843537,1,25663
-87.211692,30.410235,w,561621,Essential,1,954585,1,25664
-87.211692,30.410235,w,561990,Essential*,1,530694,1,25665
-87.211692,30.410235,w,561990,Essential*,4,582382,1,25666
-87.211692,30.410235,w,999999,"",4,661586,1,25667
-87.211692,30.432573,w,722320,Essential*,10,651135,1,25668
-87.211692,30.432573,w,813110,Essential*,6,638727,1,25669
-87.211683,30.450825,w,541990,Essential*,1,834172,1,25670
-87.2116605,30.421953,w,722515,Essential*,2,861012,1,25671
-87.2116605,30.504726,w,454390,Nonessential,1,493993,1,25672
-87.2116605,30.504726,w,561990,Essential*,2,847071,1,25673
-87.2116605,30.518307,w,541618,Essential*,46,776353,1,25674
-87.2116425,30.472263,w,722511,Essential*,5,885904,1,25675
-87.2116425,30.526353,w,561990,Essential*,1,517945,1,25676
-87.2116335,30.507057,w,813110,Essential*,1,687767,1,25677
-87.2116231030945,30.4198677912459,w,561990,Essential*,8,726029,1,25678
-87.211593,30.424734,w,444220,Essential*,1,782140,1,25679
-87.211593,30.424734,w,999999,"",4,496529,1,25680
-87.211593,30.473505,w,446191,Essential,12,682071,1,25681
-87.211593,30.473505,w,446191,Essential,6,952228,1,25682
-87.211593,30.473505,w,517311,"",4,842598,1,25683
-87.211593,30.473505,w,517312,"",1,922751,1,25684
-87.211593,30.473505,w,541921,Nonessential,1,498332,1,25685
-87.211593,30.487626,w,532490,Essential,8,778686,1,25686
-87.2115615,30.482469,w,561439,Essential*,1,893470,1,25687
-87.2115615,30.482469,w,999999,"",24,934919,1,25688
-87.2115615,30.511035,w,531130,Essential,1,567119,1,25689
-87.2115615,30.530988,w,621210,Essential,1,911571,1,25690
-87.2115600337879,30.4086084481071,w,921120,Essential,1,934384,1,25691
-87.21156,30.43812,w,236220,Essential,2,638873,1,25692
-87.21156,30.43812,w,238220,Essential*,1,676918,1,25693
-87.21156,30.43812,w,423610,Essential,1,821126,1,25694
-87.21156,30.43812,w,453998,Nonessential,4,856954,1,25695
-87.21156,30.43812,w,511120,Essential*,4,888676,1,25696
-87.21156,30.43812,w,531190,Essential,1,739960,1,25697
-87.21156,30.43812,w,531210,Essential,3,939458,1,25698
-87.21156,30.43812,w,541110,Essential,1,861404,1,25699
-87.21156,30.43812,w,541921,Nonessential,2,600181,1,25700
-87.21156,30.43812,w,561440,Essential*,7,512709,1,25701
-87.21156,30.43812,w,561790,Essential*,1,629836,1,25702
-87.21156,30.43812,w,621511,Essential,1,844667,1,25703
-87.21156,30.43812,w,624120,Essential,2,658609,1,25704
-87.21156,30.43812,w,722511,Essential*,1,640483,1,25705
-87.21156,30.43812,w,999999,"",1,495572,1,25706
-87.21156,30.43812,w,999999,"",1,540977,1,25707
-87.21156,30.43812,w,999999,"",2,541986,1,25708
-87.21156,30.43812,w,999999,"",1,575266,1,25709
-87.21156,30.43812,w,999999,"",1,593283,1,25710
-87.21156,30.43812,w,999999,"",3,775158,1,25711
-87.21156,30.43812,w,999999,"",1,794827,1,25712
-87.21156,30.43812,w,999999,"",2,815782,1,25713
-87.21156,30.43812,w,999999,"",3,953818,1,25714
-87.2115525,30.444435,w,443142,Essential,1,707563,1,25715
-87.2115525,30.444435,w,451140,Nonessential,1,565249,1,25716
-87.2115525,30.444435,w,812111,Nonessential,1,730547,1,25717
-87.2115435,30.414339,w,531110,Essential,1,833936,1,25718
-87.2115435,30.414339,w,531210,Essential,1,556072,1,25719
-87.2115435,30.414339,w,541110,Essential,1,913279,1,25720
-87.2115435,30.414339,w,561499,Essential*,1,498060,1,25721
-87.2115435,30.414339,w,561499,Essential*,5,572291,1,25722
-87.2115435,30.414339,w,722511,Essential*,1,659803,1,25723
-87.2115435,30.414339,w,813910,Essential*,2,521967,1,25724
-87.2115435,30.42063,w,531320,Essential,11,555132,1,25725
-87.2115435,30.42063,w,541990,Essential*,6,841725,1,25726
-87.211521,30.444309,w,448120,Nonessential,1,557389,1,25727
-87.211521,30.444309,w,453998,Nonessential,2,486120,1,25728
-87.2115098657573,30.4564481173155,w,624310,Essential,1,568758,1,25729
-87.2115094040565,30.4785111819053,w,621111,Essential,10,617110,1,25730
-87.211494,30.409947,w,621111,Essential,1,772488,1,25731
-87.211494,30.409947,w,621111,Essential,1,806278,1,25732
-87.211494,30.409947,w,621111,Essential,2,927702,1,25733
-87.211494,30.409947,w,812112,Nonessential,1,721016,1,25734
-87.211494,30.409947,w,999999,"",3,908286,1,25735
-87.211494,30.410712,w,561492,Essential,3,625292,1,25736
-87.211494,30.410712,w,561492,Essential,2,641055,1,25737
-87.211494,30.410712,w,922110,Essential,6,501454,1,25738
-87.211494,30.410712,w,999999,"",2,504441,1,25739
-87.2114805,30.444129,w,445110,Essential,2,695436,1,25740
-87.2114805,30.450978,w,448120,Nonessential,1,887112,1,25741
-87.2114805,30.450978,w,813110,Essential*,4,643965,1,25742
-87.2114805,30.529746,w,236118,Essential*,1,525363,1,25743
-87.2114715,30.530187,w,441228,Nonessential,1,515863,1,25744
-87.2114715,30.530187,w,561612,Essential,1,778893,1,25745
-87.2114535,30.411855,w,541921,Nonessential,6,601545,1,25746
-87.21145115839,30.4420205187575,w,813110,Essential*,1,759546,1,25747
-87.211431,30.411189,w,561499,Essential*,1,605843,1,25748
-87.211431,30.495267,w,446199,Essential,1,708096,1,25749
-87.211431,30.495267,w,621399,Essential,2,724992,1,25750
-87.211431,30.495267,w,621610,Essential,2,792322,1,25751
-87.211431,30.495267,w,621999,Essential,7,809756,1,25752
-87.211431,30.495267,w,812199,Nonessential,5,721795,1,25753
-87.211431,30.495267,w,812199,Nonessential,1,750537,1,25754
-87.211431,30.495267,w,999999,"",1,662636,1,25755
-87.211431,30.495267,w,999999,"",11,922203,1,25756
-87.211431,30.502485,w,444130,Essential,1,499692,1,25757
-87.211422,30.409533,w,238990,Essential*,1,547110,1,25758
-87.211422,30.409533,w,511110,Essential,1,708565,1,25759
-87.211422,30.409533,w,531210,Essential,1,526898,1,25760
-87.211422,30.409533,w,531210,Essential,9,609035,1,25761
-87.211422,30.409533,w,531210,Essential,5,800995,1,25762
-87.211422,30.409533,w,541110,Essential,2,480720,1,25763
-87.211422,30.409533,w,541110,Essential,1,525444,1,25764
-87.211422,30.409533,w,541110,Essential,1,565882,1,25765
-87.211422,30.409533,w,541110,Essential,1,566938,1,25766
-87.211422,30.409533,w,541110,Essential,5,567342,1,25767
-87.211422,30.409533,w,541110,Essential,1,580494,1,25768
-87.211422,30.409533,w,541110,Essential,7,586980,1,25769
-87.211422,30.409533,w,541110,Essential,3,633060,1,25770
-87.211422,30.409533,w,541110,Essential,1,635007,1,25771
-87.211422,30.409533,w,541110,Essential,3,644079,1,25772
-87.211422,30.409533,w,541110,Essential,9,646890,1,25773
-87.211422,30.409533,w,541110,Essential,1,676123,1,25774
-87.211422,30.409533,w,541110,Essential,1,711496,1,25775
-87.211422,30.409533,w,541110,Essential,3,716059,1,25776
-87.211422,30.409533,w,541110,Essential,6,753136,1,25777
-87.211422,30.409533,w,541110,Essential,3,754773,1,25778
-87.211422,30.409533,w,541110,Essential,1,765381,1,25779
-87.211422,30.409533,w,541110,Essential,2,798097,1,25780
-87.211422,30.409533,w,541110,Essential,7,812714,1,25781
-87.211422,30.409533,w,541110,Essential,4,816420,1,25782
-87.211422,30.409533,w,541110,Essential,1,861318,1,25783
-87.211422,30.409533,w,541110,Essential,1,891475,1,25784
-87.211422,30.409533,w,541110,Essential,7,915381,1,25785
-87.211422,30.409533,w,541110,Essential,1,920320,1,25786
-87.211422,30.409533,w,541110,Essential,1,925571,1,25787
-87.211422,30.409533,w,541110,Essential,6,926073,1,25788
-87.211422,30.409533,w,541110,Essential,1,955878,1,25789
-87.211422,30.409533,w,541213,Essential,1,673282,1,25790
-87.211422,30.409533,w,541310,Essential,6,936778,1,25791
-87.211422,30.409533,w,541714,"",2,901750,1,25792
-87.211422,30.409533,w,561110,Essential*,2,623817,1,25793
-87.211422,30.409533,w,813990,Essential*,1,512022,1,25794
-87.211422,30.409533,w,999999,"",3,725699,1,25795
-87.211422,30.409533,w,999999,"",1,751456,1,25796
-87.2113905,30.431844,w,561499,Essential*,4,514497,1,25797
-87.2113797765055,30.5238017965033,w,443141,Essential,2,720163,1,25798
-87.2113663502021,30.4232557255994,w,922160,Essential,2,917419,1,25799
-87.2113635,30.459312,w,339950,Nonessential,1,700288,1,25800
-87.2113635,30.459312,w,811212,Essential,17,786011,1,25801
-87.211341,30.47094,w,561499,Essential*,20,787186,1,25802
-87.211341,30.47094,w,621111,Essential,2,563047,1,25803
-87.211341,30.47094,w,621111,Essential,1,567960,1,25804
-87.211341,30.47094,w,621111,Essential,16,584121,1,25805
-87.211341,30.47094,w,621111,Essential,1,585943,1,25806
-87.211341,30.47094,w,621111,Essential,9,595695,1,25807
-87.211341,30.47094,w,621111,Essential,2,637497,1,25808
-87.211341,30.47094,w,621111,Essential,3,672699,1,25809
-87.211341,30.47094,w,621111,Essential,1,712369,1,25810
-87.211341,30.47094,w,621111,Essential,1,739151,1,25811
-87.211341,30.47094,w,621111,Essential,3,749002,1,25812
-87.211341,30.47094,w,621111,Essential,34,750866,1,25813
-87.211341,30.47094,w,621111,Essential,1,755442,1,25814
-87.211341,30.47094,w,621111,Essential,1,760402,1,25815
-87.211341,30.47094,w,621111,Essential,6,821797,1,25816
-87.211341,30.47094,w,621111,Essential,1,821988,1,25817
-87.211341,30.47094,w,621111,Essential,1,826403,1,25818
-87.211341,30.47094,w,621111,Essential,1,830437,1,25819
-87.211341,30.47094,w,621111,Essential,1,854624,1,25820
-87.211341,30.47094,w,621111,Essential,1,888324,1,25821
-87.211341,30.47094,w,621111,Essential,3,895833,1,25822
-87.211341,30.47094,w,621111,Essential,14,898163,1,25823
-87.211341,30.47094,w,621111,Essential,7,906466,1,25824
-87.211341,30.47094,w,621111,Essential,1,941789,1,25825
-87.211341,30.47094,w,621111,Essential,1,955462,1,25826
-87.211341,30.47094,w,622110,Essential,1,583388,1,25827
-87.211341,30.47094,w,622110,Essential,1,896996,1,25828
-87.2113374860647,30.5241413498463,w,621111,Essential,1,615324,1,25829
-87.211332,30.449043,w,561499,Essential*,1,678990,1,25830
-87.211314,30.409344,w,712110,Nonessential,1,677550,1,25831
-87.211314,30.411207,w,561499,Essential*,4,931345,1,25832
-87.211314,30.411207,w,561990,Essential*,1,933380,1,25833
-87.211314,30.431448,w,237210,Nonessential,29,637733,1,25834
-87.211306675801,30.4086579767362,w,312120,Essential,2,782217,1,25835
-87.2113005,30.460455,w,999999,"",2,834974,1,25836
-87.2112825,30.427434,w,561990,Essential*,1,958265,1,25837
-87.2112825,30.518316,w,238990,Essential*,2,594383,1,25838
-87.2112735,30.410613,w,311942,Essential,1,633454,1,25839
-87.21126,30.421782,w,531130,Essential,1,829485,1,25840
-87.211242,30.480822,w,621340,Essential,1,620489,1,25841
-87.211242,30.496275,w,111422,Essential*,2,587004,1,25842
-87.211242,30.496275,w,444220,Essential*,1,613847,1,25843
-87.211242,30.496275,w,561730,Essential*,1,840184,1,25844
-87.211242,30.496275,w,561730,Essential*,2,880892,1,25845
-87.211233,30.508956,w,453220,Nonessential,1,866201,1,25846
-87.211233,30.508956,w,561990,Essential*,1,872000,1,25847
-87.211224,30.504717,w,561790,Essential*,1,564499,1,25848
-87.211224,30.527505,w,561720,Essential,1,492065,1,25849
-87.211224,30.527505,w,561990,Essential*,1,913086,1,25850
-87.2112105,30.430656,w,624110,Essential,2,553489,1,25851
-87.2112105,30.430656,w,924120,Essential,1,956796,1,25852
-87.2112042908733,30.4180271950024,w,485310,Essential,1,654943,1,25853
-87.2112015,30.435399,w,813110,Essential*,2,701254,1,25854
-87.2111925,30.420684,w,999999,"",1,714529,1,25855
-87.2111835,30.410019,w,541330,Essential,4,562358,1,25856
-87.2111835,30.410019,w,561499,Essential*,4,598335,1,25857
-87.2111835,30.410019,w,722410,Essential*,4,680629,1,25858
-87.21117,30.40848,w,453220,Nonessential,1,738835,1,25859
-87.21117,30.40848,w,711130,Nonessential,1,496449,1,25860
-87.21117,30.40848,w,711130,Nonessential,1,863860,1,25861
-87.21117,30.411216,w,541110,Essential,1,770116,1,25862
-87.21117,30.411216,w,541110,Essential,2,939556,1,25863
-87.21117,30.411216,w,541110,Essential,5,948779,1,25864
-87.21117,30.411216,w,541612,Essential*,1,907629,1,25865
-87.21117,30.472542,w,423690,Essential,2,809033,1,25866
-87.21117,30.472542,w,517919,Essential*,6,869502,1,25867
-87.21117,30.500856,w,511210,Essential,1,824224,1,25868
-87.2111655624896,30.4178397995976,w,541213,Essential,1,621975,1,25869
-87.211152,30.518748,w,561499,Essential*,3,537401,1,25870
-87.211143,30.533139,w,531210,Essential,5,938210,1,25871
-87.211134,30.47337,w,722511,Essential*,8,534648,1,25872
-87.211134,30.47337,w,999999,"",20,559469,1,25873
-87.211134,30.513807,w,238170,Essential*,2,682040,1,25874
-87.2111205,30.49524,w,531210,Essential,2,481056,1,25875
-87.2111205,30.49524,w,531210,Essential,20,487099,1,25876
-87.2111205,30.49524,w,531210,Essential,1,491115,1,25877
-87.2111205,30.49524,w,531210,Essential,9,504348,1,25878
-87.2111205,30.49524,w,531210,Essential,5,510768,1,25879
-87.2111205,30.49524,w,531210,Essential,2,532431,1,25880
-87.2111205,30.49524,w,531210,Essential,1,541095,1,25881
-87.2111205,30.49524,w,531210,Essential,3,551611,1,25882
-87.2111205,30.49524,w,531210,Essential,1,551885,1,25883
-87.2111205,30.49524,w,531210,Essential,1,561355,1,25884
-87.2111205,30.49524,w,531210,Essential,2,567105,1,25885
-87.2111205,30.49524,w,531210,Essential,3,577110,1,25886
-87.2111205,30.49524,w,531210,Essential,1,585335,1,25887
